account_id,customer_id,credit_score,tenure,balance,num_products,has_credit_card,is_active_member,exited,complaints_last_year,monthly_transactions,average_transaction_value,last_login_days
5351203,867979,706,1,0,3,1,0,0,3,12,26.66,30
7858398,868020,673,3,0,3,1,0,0,1,8,87.17,35
8394229,868043,510,1,6644.69,2,1,0,0,3,4,96.25,5
2831995,868170,832,8,46802.73,2,1,0,0,1,9,43,130
3787134,868316,654,2,146.54,1,0,1,0,0,26,143.23,2
2338986,868367,616,4,0,1,1,0,0,0,10,27.73,30
5917831,868538,723,4,14256.82,4,1,1,0,1,24,264.27,4
2437925,868544,597,0,0,2,0,0,0,0,2,57.73,52
7337233,868577,707,7,27423.53,4,1,1,0,3,30,39.13,7
3091809,868677,721,0,777.12,1,0,1,1,0,20,83.58,1
5643299,868804,690,0,67757.68,2,1,1,0,0,21,58.35,2
2078144,868844,694,0,90162.95,2,0,0,0,3,2,138.42,2
6740356,868881,678,0,22681.89,1,1,1,0,3,3,67.33,6
1497723,869105,532,2,45388.99,4,1,0,0,1,6,10.17,53
4938956,869177,540,0,36527.06,1,1,0,1,1,4,74.99,17
9017783,869238,579,4,0,2,0,0,1,3,5,17.17,67
9140210,869295,801,1,20893.09,1,1,1,0,1,20,456.28,2
2691296,869440,547,0,28496.11,2,1,0,1,2,0,45.97,26
1159493,869460,579,2,135948.28,3,1,0,0,3,4,30.25,27
2024357,869649,548,4,11066.01,2,1,0,1,4,5,40.39,0
5464094,869735,592,2,70261.14,3,1,0,0,1,12,74.71,20
1121243,869864,527,1,50059.28,2,1,1,0,0,12,70.43,8
1702283,869933,494,0,0,2,0,1,0,0,9,51.91,24
2624736,869969,806,0,909.68,1,1,0,0,2,5,71.03,78
9763319,869983,590,0,40941.07,1,0,0,0,2,5,166.04,39
1121835,870033,641,1,33724.8,2,0,1,0,2,14,27.62,0
7302626,870214,746,2,40716.67,2,1,0,0,2,6,231.44,26
9725395,870319,756,5,50414.42,3,0,1,0,0,4,86.74,0
5459984,870571,611,10,15862.23,2,0,0,0,4,5,23.72,27
9152488,870763,850,0,0,1,1,1,0,1,14,30.99,0
8939511,870786,618,4,31065.09,1,1,1,0,0,21,60.97,2
6654424,870881,625,3,121271.09,1,1,1,0,0,19,33.93,0
8205036,870899,763,8,0,3,1,0,1,4,3,71.09,109
6646375,870925,548,2,0,1,1,1,0,1,25,35.33,3
7220742,871041,667,9,30557.8,1,1,0,0,2,7,119.61,1
6755884,871043,514,9,0,3,1,0,0,1,4,155.89,124
6288577,871051,761,10,93972.55,2,1,0,0,0,13,37.14,9
5019771,871073,81.80%,0,36.00%,2,0,1,0,0,24,54.56,4
7060108,871153,676,0,0,1,0,1,1,0,8,257.29,0
7685239,871185,527,0,404.55,2,1,1,1,2,20,44.87,2
7349097,871403,837,4,13589.07,2,0,0,0,2,2,28,29
1960353,871411,691,5,0,3,0,1,0,0,24,41.2,5
6973179,871476,576,8,51105.36,1,1,1,0,0,19,63.43,2
6540763,871501,670,0,65452.69,2,1,1,0,0,22,38.67,15
2680697,871523,647,3,16703.09,1,1,0,0,3,5,37.79,20
1051752,871581,461,0,0,2,0,1,0,0,8,110.32,4
8665833,871667,690,3,672.06,1,0,0,1,4,3,128.68,38
7741225,871711,706,4,65081.12,4,1,0,0,3,8,24.4,25
3329735,871740,661,10,61930.8,2,1,1,0,0,16,251.15,1
1430846,871939,711,0,1612.32,1,1,0,0,4,9,568.62,8
3061828,871976,546,0,19770.65,2,1,1,0,0,15,219.75,8
9902483,872246,753,10,8257.34,2,1,0,0,0,0,25.63,92
5688687,872303,733,2,45141.22,2,1,1,0,0,13,69.13,0
5169769,872343,732,7,0,3,0,1,0,1,31,82.36,0
7181227,872399,706,6,26564.25,1,1,0,0,1,2,60.73,67
8581927,872519,574,0,13718.61,1,1,0,0,3,14,56.54,115
8972523,872610,646,0,7340.32,2,1,1,0,0,9,55.73,1
9638823,872722,526,8,128143.26,3,1,1,0,1,16,46.78,1
7931114,872840,685,1,52477.5,3,1,0,0,2,1,34.15,9
4153025,872863,577,6,45563,2,0,1,0,0,10,14.51,1
1052497,872918,746,10,50440.77,1,1,1,0,2,21,212.78,0
6405343,872924,762,1,11042.72,1,1,0,0,1,16,16.01,26
1279010,873199,604,0,25433.26,2,1,1,0,0,29,92.17,1
7043247,873207,717,7,0,2,1,1,0,0,27,45.66,8
1767629,873291,652,5,68397.08,1,1,1,1,0,30,68.15,0
6461406,873422,702,1,0,1,1,1,0,0,11,61.5,3
8454220,873443,569,4,849.43,1,1,1,0,1,18,314.95,1
4918463,873449,588,7,33185.32,2,1,1,0,0,36,12.97,8
9129167,873584,100.00%,4,"$146,826.33 ",3,1,1,0,0,23,72.82,0
7713657,873774,693,2,7164.63,1,1,0,1,1,9,123.06,16
2365149,873935,691,1,19850.43,1,1,0,1,1,4,19.11,11
6844074,873959,655,3,0,2,0,0,0,1,0,33.11,38
8179243,874205,600,10,17.24,1,1,0,0,1,4,65.56,6
8988000,874320,592,1,106234.76,3,1,0,0,0,4,1272.98,191
2685367,874415,699,0,184502,3,1,1,0,1,24,28.32,1
7456854,874417,556,1,16819.07,2,1,0,0,2,0,95.72,18
5930202,874483,683,0,2053.75,1,1,1,0,1,11,67.23,2
4272848,874524,611,2,34077.38,1,0,0,0,2,4,41.15,19
3401850,874568,800,0,0,3,0,0,0,2,6,338.3,7
9725065,874661,765,2,18536.96,1,0,0,1,0,7,81.67,45
9466397,874683,706,8,0,2,0,0,0,2,3,77.97,56
1532605,874814,708,2,0,1,0,1,0,0,9,78.47,3
3145157,874863,620,6,0,2,1,1,0,0,33,9.34,4
9353796,875232,778,7,0,2,0,0,0,0,0,70.19,83
2461125,875282,552,0,65038.27,1,0,1,0,0,26,128.98,2
6055785,875414,516,0,57486.42,3,1,1,0,0,22,19.5,5
8831655,875501,695,10,47044.2,4,1,1,0,0,14,14.78,3
3819458,875507,696,4,16864.44,1,1,0,1,1,2,72.19,72
8487448,875520,501,4,30732.28,1,0,1,0,1,4,58.44,4
2940765,875584,491,0,32622.13,2,1,1,0,0,22,150.97,8
9089445,875679,772,1,51151.98,1,0,1,0,1,39,38.04,1
5041658,875753,667,2,15279.62,4,1,1,0,1,18,377.79,1
5082836,875959,626,10,35638.86,3,1,1,0,0,8,88.39,6
4550743,876039,652,6,106698.36,1,1,1,0,0,28,69.6,3
3859391,876383,674,1,3973.94,1,1,1,1,3,0,14.94,3
2500416,876459,614,1,514.48,1,1,1,1,3,29,21.57,4
2769487,876513,462,2,53949.71,2,0,1,0,0,18,141.59,0
8296300,876636,642,9,0,1,0,1,0,1,18,36,0
1490260,876644,643,10,123460.88,3,1,1,1,0,21,21.09,6
3688301,876646,636,2,74278.36,3,1,1,0,1,15,71.08,2
6477774,876764,482,9,0,1,1,1,1,3,37,224.3,0
7433891,876880,777,1,36709.47,3,1,1,0,0,8,10.93,1
5703624,876909,640,8,24899.32,2,1,1,0,0,0,21.16,11
4697296,876936,833,2,17349.71,2,0,1,0,1,24,121.77,7
5322289,876962,738,10,75677.59,2,0,0,1,1,13,81.89,36
8991026,877048,659,1,60718.44,1,1,1,0,0,29,52,9
3065243,877236,591,0,704.07,1,1,0,1,1,2,48.36,4
3277614,877259,829,3,0,3,1,1,0,0,39,203.56,4
9968148,877388,794,4,0,2,1,1,1,1,9,97.78,5
9253698,877407,662,0,0,2,1,1,0,1,14,50.76,10
2517360,877444,637,1,31946.75,2,0,0,1,1,10,95.93,66
6583476,877446,651,2,28692.11,1,0,1,0,0,10,55.28,19
4754845,877493,763,2,41644.13,1,1,1,0,1,16,39.04,8
2084932,877572,601,5,34751.5,3,0,1,0,0,16,77.43,0
6758373,877714,618,10,0,3,0,0,1,1,6,6.71,116
7325183,877722,738,0,652.74,1,0,1,0,2,18,24.85,0
7403032,877747,564,2,89999.16,1,0,1,0,1,16,45.21,9
8331010,877948,524,10,22063.75,2,1,1,0,1,15,44.29,1
4915256,877991,588,0,47881.52,3,1,1,0,1,10,184.61,10
4750560,878086,511,2,21590.63,2,1,1,0,1,28,89.79,5
5346875,878325,810,0,0,4,1,1,0,0,29,82.27,0
2940955,878427,705,3,27604.96,3,1,0,1,1,3,215.05,44
5881775,878476,850,1,54340.04,3,1,0,0,0,3,28.77,49
2471032,878480,655,2,5574.89,1,1,1,0,0,20,41.26,11
2868688,878533,533,10,21891.27,3,1,0,0,3,1,117.45,6
2495511,878579,569,8,52841.83,3,0,1,0,0,19,50.37,5
6708243,878586,586,10,18110.66,2,1,1,0,0,22,332.94,1
4156740,878656,690,0,60687.82,1,1,1,0,1,21,147.7,2
2947939,878967,798,0,67678.26,1,1,0,0,0,0,128.21,27
7169603,879015,629,7,14069.34,2,1,0,0,1,1,194.02,27
3137710,879238,663,1,11756.91,4,1,1,1,2,16,10.38,5
6257514,879414,724,3,25101.28,1,0,0,0,0,7,35.5,0
7378615,879592,583,0,17882.1,2,0,0,0,0,6,179.25,30
1028160,879746,491,5,0,2,1,1,0,0,36,62.93,19
6214340,879769,609,0,22192.15,1,1,0,1,1,2,183.12,83
2038256,879779,600,0,48462.78,1,1,0,1,3,11,7.93,36
9985927,879794,691,0,0,4,1,0,1,2,2,169.42,18
4185283,879850,589,5,41598.79,1,1,0,0,2,5,7.95,11
7512001,880009,547,2,75945.74,2,1,1,0,2,21,16.82,18
8108481,880360,661,8,0,3,0,1,0,0,24,15.39,0
6362719,880550,664,3,15780.5,1,0,0,0,1,5,87.64,9
7124083,880746,759,4,49808.7,2,1,1,0,1,14,31.59,11
3119085,880758,645,3,30703.47,2,1,0,1,1,8,158.89,78
9719981,880762,570,0,0,4,0,0,0,1,0,33.86,84
4726916,880841,740,5,0,2,1,1,0,1,16,150.27,11
2788215,880879,659,6,0,2,1,1,1,0,6,28.18,2
7632241,880900,686,4,1370.54,1,1,0,1,0,7,32.54,46
1154157,881177,546,0,13991.26,2,1,1,0,1,17,39.01,2
8727632,881206,734,1,46965.86,1,1,1,0,0,22,36.67,11
6300362,881369,688,10,113553.7,1,0,1,0,1,11,189.15,5
3427676,881439,592,7,0,1,0,1,0,0,13,61.5,6
5979872,881519,707,2,34609.3,1,1,0,0,2,8,100.02,12
4672603,881549,652,0,0,1,1,0,0,2,7,193.94,42
9385800,881667,756,3,14732.15,1,1,0,0,1,9,37.76,3
8646795,881770,766,2,4054.29,2,0,1,0,0,22,18.69,6
3473387,881828,800,3,0,3,1,0,1,3,3,49.91,46
5754542,881886,602,0,147294.07,3,0,1,0,0,4,295.46,5
3447304,881975,670,1,56272.19,2,0,0,0,3,5,336.49,62
1576194,882032,641,0,236,1,1,0,1,0,6,46.87,49
6371047,882033,800,1,24935.21,1,1,1,0,3,7,179.92,1
6182338,882169,563,0,0,1,0,1,0,0,15,68.87,8
9428504,882186,738,4,0,3,1,0,0,0,6,21.99,7
3071382,882351,604,3,60975.77,1,1,1,0,0,16,17.9,1
5587772,882354,797,0,35852.92,2,0,0,1,1,7,13.23,18
9024252,882395,758,7,30902.51,3,0,0,0,1,9,92.18,13
4618930,882401,687,0,70329.32,3,1,0,0,2,4,78.27,80
9305150,882544,629,2,45522.18,1,0,0,1,1,3,73.24,47
5890476,882824,716,4,67439,3,0,1,0,0,24,45.88,4
7320122,883028,710,1,33657.08,4,0,0,0,1,0,17.96,63
1986711,883041,840,0,17045.33,1,1,0,0,2,6,54.83,11
6589238,883132,784,1,41688.21,2,1,1,0,0,19,68.14,6
3561918,883159,771,0,126701.06,4,1,1,0,0,4,377.71,0
4533501,883171,727,1,76149.04,1,0,0,1,0,5,315.59,88
4776077,883300,635,1,90050.48,1,0,1,0,0,24,160.28,21
1881916,883301,651,0,0,1,1,1,0,1,6,115.54,7
4003461,883377,600,7,307.39,1,0,1,0,0,26,31.35,9
9178970,883586,552,1,0,4,1,1,0,2,10,52.55,0
7573445,883618,483,4,66205.72,1,1,1,0,0,15,123.15,0
6018095,883641,613,0,27605.62,2,1,1,0,0,21,30.62,1
3670819,883790,767,3,19453.4,2,0,0,1,3,7,164.86,106
1361814,883826,574,3,6086.78,3,0,0,0,2,1,106.63,29
7581459,883997,749,3,0,1,0,1,0,0,21,149.79,4
6660802,884056,575,1,2095.68,1,1,1,0,2,14,43.05,6
8087324,884140,749,1,0,2,1,1,0,1,9,92.78,11
8942696,884170,601,0,0,2,1,1,0,0,21,21.65,0
6843624,884197,703,2,10060.39,2,1,0,0,1,0,68.24,59
7565976,884225,690,3,37322.48,1,1,0,0,2,6,113.88,3
7560950,884229,653,10,0,1,1,0,1,0,5,259.77,26
2204993,884256,769,4,46035.77,3,1,1,0,0,3,42.54,8
9855760,884309,620,4,59542.35,1,1,1,0,2,7,358.79,2
5748621,884417,726,10,48401.89,2,1,1,0,1,16,194.29,5
5737283,884475,712,0,27491.06,2,1,0,0,1,7,33.26,53
4273103,884616,668,0,26938.98,2,1,1,0,0,29,31.64,5
7606405,884645,740,3,77501.08,3,1,0,0,1,3,52.4,25
2632751,884782,591,0,120.48,1,0,0,1,0,5,97.8,100
3196149,884897,605,4,25417.89,1,1,0,1,3,1,39.87,81
6426063,885161,715,0,33998.49,2,1,1,1,1,15,73.97,2
1908038,885290,753,7,821.98,2,1,1,0,1,17,193.56,0
6101515,885339,729,0,0,2,1,0,0,1,2,34.57,120
8676121,885342,766,2,2385.61,2,1,0,0,2,8,76.83,25
3746337,885386,565,6,56815.11,3,1,0,1,1,1,139,24
3307889,885395,685,3,12248.79,2,1,0,1,1,5,30.32,97
8413578,885408,792,0,0,3,1,0,0,0,8,69.54,57
9094028,885478,701,8,745.27,1,1,1,0,0,24,135,0
5883538,885587,697,5,0,2,1,1,0,1,12,117.59,0
3429724,885734,505,4,0,2,0,1,0,1,24,48.07,0
4519295,885829,523,10,34129.55,2,1,1,0,0,21,215.85,4
4659722,885884,611,0,111265.54,3,1,1,0,0,20,77.25,4
4282547,886159,534,5,22361,2,0,0,0,1,0,82.35,9
1153218,886197,672,9,10045.59,2,0,1,0,3,23,97.38,5
7077140,886224,756,3,38937.39,1,1,1,1,1,11,63.46,18
2710400,886325,638,10,0,2,1,1,0,1,4,99.64,4
3476408,886530,700,2,0,1,1,1,0,0,12,78.48,2
7317557,886553,635,1,27549.89,2,1,0,1,0,8,55.94,42
8165734,886609,719,7,80084.45,3,1,0,0,2,3,79.54,16
3822312,886626,637,0,0,2,1,1,0,1,11,131.26,6
1945085,886730,572,4,0,2,1,0,0,3,3,46.86,3
2611413,886804,736,2,0,1,1,1,0,0,19,519.41,3
6965707,886931,720,2,11903.1,1,0,1,0,0,9,175.13,1
8950315,887029,639,7,0,1,1,1,1,1,14,115.39,5
4013739,887042,632,1,0,2,1,0,1,0,1,1290.84,1
1880336,887352,694,1,0,1,0,0,0,0,3,49.14,72
2968753,887443,627,7,39059.85,2,1,0,0,2,6,96.93,12
9647567,887524,527,2,32293.57,3,1,1,0,0,30,23.22,1
6678849,887625,547,5,20439.73,3,1,0,0,2,8,117.46,122
8278315,887842,715,1,39529.11,2,1,1,0,0,18,38.11,2
3492562,887931,550,10,3972.87,2,0,0,0,1,0,19.64,61
7777894,888047,641,10,873.42,2,1,0,1,4,8,67.28,14
5110434,888295,662,10,53085.68,2,1,1,0,1,9,17.79,4
1570305,888387,692,4,37505.11,2,1,1,0,0,8,212.59,1
2993175,888539,673,1,15874.16,2,1,0,0,2,5,20.08,10
5040883,888669,557,7,0,2,0,1,1,2,0,122.19,2
7654595,888734,699,7,0,1,1,1,1,1,12,59.91,32
9197782,888775,696,2,21844.59,2,1,0,0,1,2,5.69,181
6078288,888795,719,10,161565.45,2,0,0,0,3,0,17.24,4
3893851,888819,605,6,57384.85,2,1,1,0,2,23,27.3,8
7297691,888870,722,5,17067.71,1,1,1,0,0,20,41.11,0
2503425,888930,470,3,0,3,1,0,0,1,7,121.96,110
8779155,888939,739,8,22967.55,2,0,1,0,0,28,328.53,4
7410589,888977,584,4,22939.61,1,0,1,0,0,10,54.65,2
5617358,888996,578,0,24808.5,1,1,0,1,2,8,75.95,129
8467845,889216,751,0,48533.74,3,1,1,1,2,8,177.28,1
7162658,889245,637,0,7793.96,1,1,0,1,1,0,214,27
1194656,889327,662,1,0,1,0,0,1,3,3,52.5,41
3013272,889359,548,0,55259.29,1,0,0,1,1,1,87.03,107
2956687,889410,635,1,0,2,1,0,1,0,9,133.32,25
2386418,889460,605,1,30313.39,2,1,0,1,2,4,49.97,21
3047685,889660,730,4,2304.77,1,0,0,1,2,4,92.57,52
9207723,889743,655,4,11882.18,4,1,0,0,2,7,34.56,3
9552160,889759,521,1,80056.24,1,1,0,0,0,7,52.39,80
4773783,889882,821,10,77252.91,3,0,1,0,0,13,183.7,0
1386324,890075,728,0,0,2,1,1,0,0,18,23.09,1
9044647,890170,554,0,40964.72,2,1,1,1,0,14,162.74,9
5592340,890200,747,0,72607.27,1,1,1,0,1,20,28.87,0
2586340,890371,580,1,48025.71,2,0,0,1,0,2,477.39,9
4038296,890785,637,9,21567.87,3,0,0,0,3,0,53.13,39
7441777,890870,594,1,0,1,1,1,1,1,24,22.1,8
9123384,890973,700,2,49666.57,2,0,1,0,0,23,105.12,5
8275548,891030,843,6,92968.42,4,1,1,0,1,21,45,1
6005706,891062,592,5,39497.08,3,1,1,0,2,17,41.27,12
3101118,891083,608,2,18436.94,3,0,0,0,3,7,27.14,0
2668347,891093,674,4,117840.72,1,1,1,0,0,10,15.75,0
6456436,891401,494,1,31625.96,2,0,1,0,0,23,128.67,2
2065324,891615,523,3,65070.8,3,1,1,0,2,3,122.89,8
4101936,891638,725,2,0,2,1,0,1,2,12,39.58,51
7800317,891645,692,6,113.31,3,0,1,0,1,10,129.34,0
1331289,891662,765,1,32572.84,3,0,1,0,1,14,261.49,8
7606809,891787,749,2,72341.98,1,0,1,0,1,20,403.59,5
9999580,891918,736,1,31059.37,4,1,0,1,4,10,222.86,113
9893395,891937,629,3,312.78,1,0,1,0,0,11,38.84,7
9196731,891952,647,1,29142.85,2,1,0,1,1,11,73.47,113
2072595,892170,670,3,26977.11,1,1,0,1,2,7,37.81,12
9705716,892182,743,3,38528.46,2,0,1,0,0,17,29.78,0
3081873,892280,648,0,32361.3,2,0,1,0,0,15,29.18,2
4480664,892313,633,2,44731.11,2,1,0,1,0,5,97.85,15
2968404,892453,661,0,39495.08,1,1,0,0,0,6,31.98,10
4031041,892495,678,1,138392.83,3,0,1,0,0,25,23.48,1
4018851,892630,634,2,0,3,1,0,1,3,5,32.52,20
1089321,892682,625,3,14436.24,2,0,1,0,2,21,78.58,4
8503322,892911,731,0,80377.46,1,1,1,0,1,9,22.91,0
6273013,893005,701,1,44599.49,2,0,0,0,0,7,127,8
3064357,893188,625,7,27756.55,2,1,0,0,3,6,54.52,89
1656713,893202,498,3,0,2,1,0,1,2,4,90.1,39
3161173,893435,801,1,22690.09,1,0,1,0,1,19,55.58,0
4459963,893454,595,1,42960.83,1,1,0,0,0,10,46.95,35
3704659,893547,638,0,39217.19,2,1,0,0,0,6,343.75,46
2473390,893612,606,2,16107.29,2,1,1,0,0,30,34.3,3
5307726,893853,609,1,69694.01,2,1,1,0,0,29,153.1,11
1587291,893928,793,5,33068.12,2,0,1,0,0,17,45.04,21
2419525,893969,707,4,135185.39,2,0,0,0,4,6,139.13,1
3092406,893988,652,2,42911.61,2,1,1,0,0,24,74.49,2
9491759,894068,588,3,4564.93,2,1,1,0,0,20,119.13,4
6009306,894139,639,0,0,2,0,1,0,0,23,62.34,1
7099518,894268,850,0,45219.5,3,0,1,0,0,23,35.77,5
3879023,894348,746,2,614.38,1,1,1,1,1,20,93.18,3
8097623,894541,667,4,0,3,1,1,0,3,30,238.52,19
1001435,894586,662,2,23486.43,3,1,1,0,1,29,39.47,1
5166404,894993,705,5,31258.15,2,0,0,0,0,0,105.64,2
6043230,895034,465,4,2630.03,1,1,0,1,2,12,197.96,35
1774541,895075,623,10,46536.63,2,0,0,1,2,5,31.87,63
9714808,895128,431,2,0,2,0,0,0,3,6,30.85,14
5922381,895216,671,3,25743.6,2,1,0,0,2,4,98.8,17
9960751,895242,533,3,15476.71,1,0,1,0,1,8,494.63,1
8464523,895248,642,9,0,3,1,0,1,1,6,27.22,85
3346378,895284,780,8,0,1,1,0,1,1,6,142.63,56
9228265,895338,846,10,0,1,1,0,0,0,15,64.97,30
6250195,895667,673,1,17464.19,1,0,0,0,1,3,130.64,22
9768884,895702,575,3,19665.3,1,1,0,0,1,0,46.38,318
6907545,895794,370,6,34.86,1,1,1,0,1,11,17.47,3
9566284,896028,610,4,24164.89,2,1,0,1,2,7,236,27
4520522,896204,599,7,0,2,1,1,0,0,17,301.67,10
2661097,896290,574,1,57720.36,2,0,0,1,1,2,90.53,28
1750538,896386,668,3,11494.18,3,1,1,0,0,23,104.41,12
4977883,896456,850,3,20360.28,2,1,0,0,2,2,57.62,0
1616293,896483,565,1,37566.38,2,1,1,0,3,12,74.56,9
4155352,896788,737,8,78938.05,2,0,1,0,3,21,17.62,1
3376783,896907,603,4,120965.13,1,0,0,1,6,4,33.77,7
6028286,896922,850,6,40081.35,1,1,1,0,2,17,40.11,5
4610673,897135,488,1,6461.73,2,0,0,0,1,4,38.06,2
3251636,897143,850,3,114588.53,2,0,1,0,1,16,117.88,2
4624549,897273,623,10,32427.44,1,1,0,0,1,7,232.39,45
7024113,897305,786,4,4035.38,2,0,0,1,0,3,38.68,14
5653927,897392,654,8,31484.2,3,1,0,1,2,12,21.47,113
3155739,897423,786,10,0,4,0,0,1,2,5,247.4,55
8080237,897441,600,6,37796.41,1,1,1,0,1,15,67.3,1
2247548,897549,703,10,33313.17,3,0,1,0,0,6,108.23,2
5277642,897615,662,1,48862.27,2,1,1,0,1,3,11.55,2
5373391,897730,696,7,0,1,1,1,0,1,17,140.35,7
7405244,897846,690,2,0,1,1,1,1,0,35,72.82,0
3740044,898025,561,0,0,2,0,1,0,1,13,69.52,12
7711882,898100,755,7,20360.45,1,0,1,1,1,21,224.01,5
8651547,898169,753,1,84432.59,2,0,1,1,1,20,37.47,3
2396771,898207,760,0,6009.45,2,0,1,0,0,10,9.2,0
5264422,898329,521,0,2081.66,3,1,1,0,1,11,299.02,6
8136077,898461,728,4,0,2,1,1,1,2,17,26.9,5
3403234,898462,642,2,33747.27,2,0,1,0,0,22,19.98,0
9990982,898531,642,0,0,2,1,1,0,0,23,48.39,6
4418574,898625,767,2,0,2,0,1,0,0,23,48.35,0
2183767,898696,681,5,57304.72,2,1,1,0,0,33,55.73,1
5519776,898867,527,2,789.2,1,1,1,1,1,21,162.33,0
4231751,898975,733,1,954.44,1,1,1,0,0,18,20.66,2
7243511,899049,665,0,54624.98,2,1,0,1,4,2,75.44,148
9580328,899213,631,10,42628.58,3,1,1,0,0,13,23.21,5
3752186,899281,614,2,18880.46,2,1,1,0,0,19,37.83,3
8041170,899407,605,1,125890.04,4,0,0,1,2,6,68.11,0
3575158,899444,656,10,56089.06,1,1,0,1,1,6,53.89,8
6307645,899484,676,2,0,3,1,0,0,0,2,137.83,27
8275056,899550,698,6,38228.1,2,0,1,0,0,12,118.96,5
7357590,899649,625,0,27319.49,2,1,0,0,1,6,360.14,13
1434695,899776,661,0,1647.31,2,1,0,0,1,4,124.67,96
5152322,899787,624,9,38587.48,2,0,0,0,2,6,25.45,20
2300646,899929,713,1,111635.13,4,1,1,0,1,13,374.01,22
5531949,899977,777,10,47426.72,1,1,1,0,0,11,6.35,1
3090797,900152,794,0,49528.11,1,1,0,1,0,8,105.6,123
9916589,900177,689,4,57699.81,2,1,1,0,0,14,32.28,0
2845328,900185,641,2,0,2,0,0,1,0,6,6.74,75
7824657,900190,751,6,100729.85,2,0,0,1,0,5,73.08,72
2106614,900298,684,1,1301.77,2,1,0,1,1,0,537.04,65
6525702,900441,581,5,38737.61,2,1,1,0,1,10,24,3
2492738,900581,850,6,67691.82,3,1,1,0,2,20,77.52,1
7087100,900660,649,6,8855.6,1,1,0,1,0,10,18.4,2
6595492,900961,833,2,161047.09,2,1,1,0,1,21,181.59,0
5584424,900962,771,0,26850.92,2,1,0,0,1,5,13.7,6
3455003,901164,707,3,27692.66,2,0,1,0,1,11,43.17,4
4787716,901280,572,0,114634.64,3,1,0,1,2,5,39.1,61
5591031,901305,683,6,39880.97,2,1,1,0,0,21,108,1
1165479,901351,616,2,25231.19,2,1,0,0,1,3,41.49,63
2643275,901368,518,6,44422.24,2,1,1,0,0,11,134.79,4
7327627,901387,759,2,0,4,1,0,1,4,10,92.93,42
4728326,901467,633,5,34996.73,2,1,1,0,1,18,99.66,8
7352396,901535,561,1,17944.07,2,1,0,0,3,7,103.19,8
2761653,901561,642,4,308.86,2,1,0,0,4,9,68.64,0
3072044,901577,751,6,43118.16,3,0,0,1,3,4,147.78,71
3948283,901619,850,3,7435.26,2,1,1,0,1,16,32.57,2
9832796,901676,726,4,52132.3,1,0,1,0,0,18,12.23,1
6143048,901677,702,9,2550.98,1,0,1,0,0,30,92.42,2
9214437,901909,611,0,56612.47,3,1,1,0,1,13,44.67,1
2602904,902156,622,0,25711.07,2,1,1,0,0,0,117.77,10
9874478,902325,615,0,22796.79,2,0,0,1,3,9,23.95,46
6853574,902328,689,8,33280.92,1,1,0,0,0,8,140.57,17
5731119,902448,713,3,33554.93,4,1,1,0,1,6,20.98,2
5547530,902575,823,5,3828.25,3,1,1,0,0,27,5,0
2662054,902616,750,8,0,1,0,1,0,0,26,576.12,19
1804690,902658,644,0,594.62,1,1,1,0,0,11,29.25,0
3864666,902674,714,3,36943.5,1,1,1,0,1,31,27.36,12
6335094,902784,660,1,61990.4,2,1,1,0,1,12,36.05,0
7535788,902903,515,5,16598.33,2,1,1,0,2,14,93.35,1
4031181,902930,665,10,0,3,0,1,0,0,6,135.97,3
6791040,903013,633,0,60964.67,2,0,1,0,2,20,108.6,0
9920146,903028,774,10,76775.02,2,1,1,0,0,4,79.25,13
7755367,903035,587,3,38666,1,1,0,0,0,6,63.26,2
9000414,903061,662,2,35068.14,2,1,0,0,1,13,79.56,12
3140306,903072,672,9,1932,2,1,1,0,3,28,67.5,0
5346322,903124,850,3,15234.31,1,1,1,0,1,14,284.04,6
1159341,903265,678,3,70610.27,2,1,1,0,1,25,67.95,1
9616197,903373,572,0,33953.14,3,1,0,1,2,0,34.35,15
3608710,903398,599,3,69548.94,4,1,1,0,0,10,79.3,2
3120109,903506,768,3,10955.29,1,1,0,0,3,5,15.33,58
3393607,903531,504,5,42931.53,2,1,1,0,0,16,186.62,2
7355220,903726,811,3,13753.6,2,1,1,0,0,27,53.37,10
5485722,903741,627,3,2298.19,1,1,1,0,1,22,38.56,4
1886921,904092,584,2,27726.67,3,1,1,0,2,10,33.74,4
7210098,904150,813,0,174306.15,1,0,0,1,1,12,28.81,16
5179399,904214,579,6,0,4,1,1,1,0,10,78.43,4
8016965,904291,545,1,15902.27,4,0,1,0,1,22,43.18,7
8680384,904373,691,1,36278.08,1,1,0,0,2,7,144.15,19
4071984,904624,535,5,49089.47,3,0,0,1,1,4,125.84,22
8364526,904694,606,5,32270.75,2,1,1,0,0,11,45.52,3
6939158,904711,543,2,34137.35,2,0,0,0,0,13,122.31,21
8862907,904751,850,0,48424.26,1,1,1,1,0,11,37.09,2
9426008,904771,677,0,55395.45,3,1,1,0,1,29,66.1,1
5812035,904812,605,0,17127.93,1,0,1,0,1,19,34.55,5
5627541,904858,668,0,0,1,0,0,0,2,0,17.37,32
8176707,904905,544,1,45631.74,2,0,1,0,1,10,134.16,0
9734129,905077,658,4,33765.22,2,1,1,0,2,16,179.77,10
4838024,905245,671,10,56000.52,1,0,0,1,2,8,115.64,16
6120195,905459,633,7,39666.31,2,1,1,0,1,19,174.67,8
2458649,905579,649,5,1295.4,1,1,1,0,2,22,126.64,0
6128149,905635,605,0,40787.97,1,1,0,1,0,17,96.9,15
